Sale_ID,Customer_ID,Car_ID,Sale_Date,Quantity,Sale_Price,Payment_Method,Salesperson
S07383,CU1739,C0300,2025-09-05,2,51553.02,Credit,Christian Hunt
S07384,CU1710,C0204,2024-03-07,3,16687.02,Credit,Kenneth Garner
S07385,CU0356,C0303,2023-03-18,3,43548.34,Installment,Sharon Riddle
S07386,CU0368,C0422,2023-12-24,3,21140.59,Credit,Andrea Williams MD
S07387,CU1630,C0248,2024-07-07,3,30641.8,Installment,Amanda Holmes
S07388,CU0467,C0442,2025-10-03,2,88027.07,Credit,Ryan Davis
S07389,CU0282,C0411,2025-08-30,1,18984.04,Installment,Teresa Colon
S07390,CU0521,C0221,2024-10-06,1,25596.69,Installment,Robert Williamson
S07391,CU1708,C0111,2023-01-11,1,86465.99,Cash,Christopher Phillips
S07392,CU1202,C0119,2023-08-03,3,98782.55,Cash,Harold Ross
S07393,CU0155,C0282,2023-08-05,1,54730.25,Installment,Roy Cabrera
S07394,CU1597,C0006,2024-05-30,3,20503.6,Credit,David Cook
S07395,CU0682,C0398,2024-11-24,2,47708.45,Installment,Omar Melton
S07396,CU1954,C0390,2025-06-11,1,93955.9,Credit,Kyle Parker PhD
S07397,CU1581,C0020,2023-06-02,1,76484.07,Cash,Kevin Ortiz
S07398,CU1956,C0458,2023-07-28,2,55160.85,Credit,Gregory Kelley
S07399,CU1301,C0197,2023-11-28,1,60773.47,Credit,Stacey Lopez
S07400,CU0102,C0276,2024-11-25,2,16007.82,Credit,Andrew Cardenas
S07401,CU1734,C0448,2023-04-18,3,24019.58,Credit,Diana Jones
S07402,CU1281,C0259,2025-05-15,2,67526.64,Installment,Julia Evans
S07403,CU1551,C0319,2024-10-14,3,40659.59,Cash,Jennifer Parker
S07404,CU0719,C0236,2025-02-26,1,94145.18,Installment,Barbara Williams
S07405,CU1462,C0114,2023-03-05,2,43081.14,Credit,Leonard Chavez
S07406,CU1312,C0435,2023-05-28,3,22403.71,Installment,Timothy Moore
S07407,CU1576,C0238,2024-04-19,3,25059.94,Credit,Alicia Aguirre
S07408,CU1178,C0150,2025-02-15,2,68829.16,Cash,Jessica Murray
S07409,CU0081,C0473,2025-05-14,2,55450.77,Installment,Barbara Buckley
S07410,CU1035,C0290,2023-10-17,1,74335.03,Credit,Corey Blevins
S07411,CU0531,C0327,2024-05-31,3,35562.06,Cash,Jonathon Vega
S07412,CU0085,C0155,2024-02-24,2,41012.5,Installment,Bonnie Brooks
S07413,CU0262,C0180,2023-01-26,1,54466.16,Installment,Heather Davis
S07414,CU1107,C0197,2025-09-16,3,33621.9,Credit,Franklin Gross
S07415,CU0769,C0147,2023-05-11,2,38588.9,Installment,Dylan Bell
S07416,CU0695,C0396,2025-01-13,3,89991.29,Cash,Karen Singleton
S07417,CU1481,C0297,2025-04-08,3,58307.75,Installment,Jason Harris
S07418,CU0486,C0226,2025-08-17,1,93944.76,Credit,Reginald Cameron
S07419,CU0452,C0123,2023-05-27,3,57276.58,Installment,Willie Thomas DVM
S07420,CU1640,C0335,2024-12-04,3,21912.17,Installment,Christopher Bradshaw
S07421,CU1974,C0295,2025-06-05,1,80154.15,Installment,Lee Smith
S07422,CU0770,C0248,2025-05-17,1,40941.84,Cash,Michelle Adkins
S07423,CU1309,C0355,2024-05-27,1,96422.3,Cash,Yolanda Tran
S07424,CU1879,C0487,2024-02-20,1,66887.71,Cash,Michelle Levy
S07425,CU0039,C0456,2023-12-02,1,15932.14,Installment,Linda Moses
S07426,CU1165,C0255,2024-02-12,2,71134.28,Cash,Tammy Casey
S07427,CU1006,C0128,2023-08-28,3,82237.11,Cash,Sarah Diaz
S07428,CU0142,C0500,2025-07-18,3,87709.29,Credit,Michael Collins
S07429,CU0684,C0077,2025-02-01,2,51095.93,Cash,Thomas Blake
S07430,CU1628,C0084,2025-10-21,2,85316.61,Installment,Sydney Calhoun
S07431,CU0844,C0430,2024-11-06,1,65813.38,Installment,Stacie Diaz
S07432,CU0281,C0335,2025-01-16,3,72914.76,Cash,Seth Mason
S07433,CU0833,C0478,2024-08-25,1,68047.39,Installment,Susan Hester
S07434,CU0294,C0393,2024-11-25,1,74544.16,Cash,Paula Acosta
S07435,CU1283,C0334,2024-02-26,3,76741.21,Cash,Monica Johnson
S07436,CU1622,C0121,2025-04-12,3,35267.82,Credit,Renee Young
S07437,CU0768,C0272,2023-03-25,3,19534.26,Credit,Sierra Le
S07438,CU0261,C0267,2025-04-22,3,33285.17,Installment,Amber Griffin
S07439,CU0919,C0087,2024-04-28,2,45546.96,Cash,Katelyn Greer
S07440,CU0890,C0163,2025-06-18,3,44563.34,Cash,Marilyn White
S07441,CU0301,C0106,2023-02-04,1,94153.9,Cash,Tom Navarro
S07442,CU0431,C0347,2024-12-01,1,76271.86,Credit,Jessica Mann
S07443,CU0488,C0251,2025-06-20,2,90170.21,Cash,Brittney Smith
S07444,CU0432,C0423,2024-03-09,3,86992.39,Credit,Zachary Douglas
S07445,CU0625,C0039,2023-06-17,3,69760.63,Installment,Angela Aguirre
S07446,CU0754,C0218,2025-01-11,2,20871.5,Credit,Kevin Harris
S07447,CU1181,C0331,2024-05-01,3,15404.19,Credit,Nancy Haley
S07448,CU0277,C0133,2024-10-29,1,74545.65,Credit,John Reynolds
S07449,CU1383,C0066,2024-12-09,1,70189.23,Credit,William Chavez
S07450,CU1710,C0136,2023-01-01,1,18402.52,Installment,Peter Melton
S07451,CU1610,C0152,2023-07-15,2,71482.54,Credit,Todd Smith
S07452,CU1334,C0172,2022-11-09,3,18872.92,Installment,Jennifer White
S07453,CU1223,C0409,2025-02-23,1,92334.66,Credit,Jennifer Neal
S07454,CU0213,C0014,2023-07-24,3,45556.23,Cash,Brad Perez
S07455,CU0400,C0379,2024-08-10,3,77161.67,Installment,Richard Buckley
S07456,CU0877,C0195,2025-01-08,2,41205.14,Cash,Sherry Davis
S07457,CU1217,C0434,2024-06-26,2,29563.37,Installment,Samantha Frazier
S07458,CU1186,C0144,2024-07-08,2,50992.87,Cash,Julie Russell
S07459,CU0663,C0302,2023-11-08,2,50949.62,Credit,Jacob Mercado
S07460,CU0524,C0186,2024-04-08,2,99068.63,Cash,Michael Brown
S07461,CU1567,C0349,2025-04-08,3,74963.59,Installment,Jodi Avery
S07462,CU1582,C0423,2024-03-26,3,83908.43,Credit,William Clark
S07463,CU1616,C0414,2024-02-12,2,37405.54,Cash,Tanya Howard
S07464,CU1532,C0483,2023-10-24,3,34591.84,Cash,Jessica Valdez
S07465,CU1426,C0055,2024-10-16,3,82055.24,Installment,Kimberly Herrera
S07466,CU0271,C0183,2025-08-28,1,92564.66,Installment,Ebony Clayton
S07467,CU0098,C0432,2023-08-18,3,45661.0,Installment,Rose Armstrong
S07468,CU1528,C0042,2023-09-04,2,21357.55,Credit,Christina Young
S07469,CU0896,C0419,2025-01-12,2,43017.18,Cash,Jessica Simon
S07470,CU0186,C0496,2023-07-15,2,49471.04,Installment,Kayla Singleton
S07471,CU1863,C0231,2024-03-29,1,16401.54,Cash,Trevor Lopez
S07472,CU1506,C0387,2025-07-29,3,92841.31,Credit,Jessica Alvarado
S07473,CU1386,C0115,2025-07-03,1,44922.8,Credit,Kimberly Luna
S07474,CU0506,C0345,2023-11-17,2,66204.92,Credit,Jose Goodman
S07475,CU1266,C0043,2024-12-28,2,97671.65,Cash,David Barron
S07476,CU0114,C0014,2024-03-04,3,45849.52,Cash,Carlos Williams
S07477,CU0629,C0405,2025-10-02,2,16269.67,Cash,Jaime Burns
S07478,CU1967,C0189,2024-09-21,1,56097.02,Installment,Erik Meyer
S07479,CU1561,C0259,2023-08-29,1,76229.32,Installment,William Mitchell
S07480,CU0166,C0170,2023-12-04,3,65451.96,Installment,Antonio Hammond
S07481,CU0789,C0258,2023-08-13,3,35699.22,Installment,Mary Fletcher
S07482,CU1194,C0317,2023-01-02,1,56377.14,Cash,Jacob Peck
S07483,CU0106,C0423,2024-07-25,1,89430.56,Credit,Carol Gilbert
S07484,CU1598,C0055,2025-07-12,3,88837.15,Cash,James Morrison
S07485,CU0922,C0452,2025-07-11,1,99898.24,Cash,Joseph Joseph
S07486,CU1189,C0430,2024-03-21,1,46695.43,Cash,Andrew Paul
S07487,CU1845,C0347,2024-11-24,2,93940.0,Cash,Mrs. Kelly Kirk
S07488,CU1956,C0069,2023-10-07,1,96934.45,Installment,Teresa Thompson
S07489,CU1198,C0281,2025-05-20,2,30561.84,Installment,Thomas Harmon
S07490,CU0432,C0052,2025-10-10,2,41725.68,Cash,Amanda Morris
S07491,CU0330,C0237,2023-03-14,2,82080.79,Installment,Nathan Hart
S07492,CU0653,C0197,2024-11-13,3,74847.16,Installment,Andrew Parker
S07493,CU1485,C0122,2024-10-06,2,28308.49,Credit,Vanessa Gilbert
S07494,CU0177,C0350,2025-10-21,2,71275.94,Credit,Charles Gonzalez
S07495,CU1855,C0024,2022-11-03,3,94221.02,Cash,Michael Mayer
S07496,CU1499,C0126,2024-02-28,3,83914.95,Installment,Sierra Rose
S07497,CU0677,C0482,2024-11-25,1,48905.45,Cash,Jessica Garcia
S07498,CU0075,C0274,2023-07-07,3,31076.03,Cash,Eric Thompson
S07499,CU0769,C0457,2025-07-14,1,51257.88,Cash,Casey Fritz
S07500,CU0232,C0489,2023-08-03,1,64463.81,Cash,Tammy Alvarez
S07501,CU1754,C0412,2024-12-24,2,80620.11,Installment,Lawrence Whitaker
S07502,CU1913,C0103,2023-04-25,3,73627.98,Installment,Michael Valenzuela
S07503,CU0629,C0451,2024-07-31,3,91887.51,Credit,Joseph Stewart
S07504,CU1868,C0186,2025-05-15,3,85541.32,Credit,Rachel Skinner
S07505,CU1303,C0315,2024-09-03,1,86659.33,Credit,Michelle Wood
S07506,CU1411,C0057,2024-01-24,1,75584.72,Credit,Mallory Blanchard
S07507,CU1251,C0481,2024-03-10,2,20325.67,Credit,Mandy King
S07508,CU1047,C0270,2025-03-25,1,15599.07,Credit,Tammy Pearson
S07509,CU0682,C0287,2023-03-16,1,28334.51,Installment,Stephanie Jackson
S07510,CU1109,C0201,2023-11-17,3,95206.61,Cash,Glenn Steele
S07511,CU0010,C0416,2024-03-23,1,24900.91,Credit,Angela Bennett
S07512,CU0047,C0197,2022-12-03,1,95666.84,Credit,Troy Scott
S07513,CU1314,C0133,2023-11-18,3,19677.79,Credit,Gary Torres
S07514,CU1900,C0032,2023-07-16,3,37400.48,Credit,Tommy Ward
S07515,CU0570,C0043,2023-05-08,3,60887.3,Cash,Stephanie Hart
S07516,CU1232,C0083,2024-12-03,2,23786.36,Credit,Diana Gray
S07517,CU1284,C0385,2023-09-02,3,38425.7,Installment,Holly Taylor
S07518,CU0717,C0395,2023-12-14,1,81682.25,Cash,Carol Thomas
S07519,CU0019,C0330,2023-10-07,2,66721.9,Credit,Joseph Lee
S07520,CU1217,C0037,2024-01-06,2,91236.74,Installment,Donald Ramirez
S07521,CU0208,C0148,2023-04-24,3,24992.74,Installment,David Nelson
S07522,CU1598,C0096,2025-06-25,1,49626.9,Cash,Sarah Vaughn
S07523,CU1734,C0452,2023-07-13,2,78216.95,Credit,Sandra Sharp
S07524,CU1969,C0329,2023-11-07,1,70255.26,Installment,Katelyn Curry
S07525,CU1789,C0119,2024-11-27,2,85439.24,Cash,Michael Krueger
S07526,CU0281,C0216,2023-05-02,3,39206.18,Cash,Donald Sanchez
S07527,CU0904,C0144,2024-09-10,2,60046.02,Credit,Angela Chan
S07528,CU0433,C0290,2025-09-25,1,33398.78,Cash,Mike Baker
S07529,CU1455,C0048,2023-05-29,2,95692.88,Installment,Frank Johnson
S07530,CU1276,C0218,2025-01-04,2,66843.79,Credit,Cathy Suarez
S07531,CU1119,C0256,2024-08-06,2,46784.66,Installment,Mary Watts
S07532,CU0700,C0367,2022-12-22,2,67112.14,Credit,John Perez
S07533,CU0662,C0142,2023-01-30,3,83269.05,Installment,Susan Morris
S07534,CU1717,C0135,2024-03-04,1,61288.36,Cash,Terri Holmes
S07535,CU0894,C0129,2023-01-23,1,33864.88,Installment,Brian Hamilton
S07536,CU1045,C0090,2025-02-18,3,25052.42,Installment,Jamie Robinson
S07537,CU1119,C0297,2025-07-04,2,20892.79,Installment,Jeffrey Medina
S07538,CU1277,C0146,2025-09-20,1,45764.08,Cash,Veronica Vasquez
S07539,CU0180,C0349,2024-10-11,1,24709.57,Cash,Richard Foley
S07540,CU1469,C0374,2024-06-08,2,87309.49,Cash,Virginia Harris
S07541,CU1819,C0193,2024-12-30,1,71249.92,Installment,Melissa Holt
S07542,CU1391,C0174,2023-08-15,3,29822.1,Credit,Michael Kelly
S07543,CU1166,C0271,2024-01-12,2,26681.69,Cash,Kevin Johnston
S07544,CU0338,C0019,2025-06-17,3,26725.22,Installment,Sheri Terry
S07545,CU1654,C0162,2024-07-07,2,37444.82,Installment,Jimmy Hansen
S07546,CU0271,C0033,2025-01-27,2,70317.37,Credit,Mr. Jonathan Stevens
S07547,CU1265,C0458,2025-08-08,2,56069.32,Credit,Ronald Weiss
S07548,CU0345,C0080,2023-08-14,2,34281.25,Credit,Jodi Long
S07549,CU0077,C0081,2024-10-07,3,36539.62,Installment,Megan Patterson
S07550,CU1099,C0484,2024-05-03,1,68555.61,Credit,Linda Rivera
S07551,CU1442,C0269,2024-12-05,1,84970.62,Installment,Dana Oconnor
S07552,CU1963,C0138,2025-04-04,2,49541.08,Credit,Jeffrey Sawyer
S07553,CU1094,C0096,2024-10-11,1,60186.16,Cash,Steven Goodman
S07554,CU0568,C0044,2024-12-01,1,64431.55,Installment,Karen Garrett
S07555,CU1345,C0415,2024-01-08,2,56612.78,Installment,Angelica Barnes
S07556,CU0836,C0449,2025-06-25,1,64657.04,Cash,Sheri Olson
S07557,CU0104,C0475,2023-05-27,1,38074.46,Cash,Ronald Shaw
S07558,CU1163,C0333,2023-03-29,3,29626.46,Credit,Sarah Reed
S07559,CU1803,C0122,2024-11-04,3,46009.71,Credit,Cheryl Poole
S07560,CU1017,C0403,2023-01-15,1,15851.77,Installment,Keith Wall
S07561,CU1164,C0180,2025-07-24,2,36380.01,Installment,Rachel Hayes
S07562,CU0402,C0091,2023-08-23,3,50793.74,Credit,Timothy Gordon
S07563,CU1516,C0401,2023-12-10,2,38041.96,Credit,Teresa Mitchell
S07564,CU1766,C0238,2025-02-27,2,96232.78,Credit,Laura Anderson
S07565,CU1827,C0441,2023-02-28,1,35603.9,Cash,Brandon Chan
S07566,CU0365,C0013,2023-12-21,2,36505.12,Installment,Ruth Collins
S07567,CU1629,C0434,2024-10-05,3,87675.32,Credit,Terri Gutierrez
S07568,CU1950,C0254,2023-09-11,3,40526.56,Cash,Laurie Mclaughlin
S07569,CU0607,C0465,2023-10-12,1,24401.56,Cash,Dustin Erickson
S07570,CU0194,C0062,2023-07-24,3,21273.02,Credit,Sarah Peterson
S07571,CU0546,C0227,2025-03-04,2,48456.78,Cash,Mary Mccoy
S07572,CU0314,C0352,2023-02-02,2,97790.96,Credit,Catherine Johnston
S07573,CU1673,C0425,2025-04-07,2,41597.16,Cash,Christopher Schwartz
S07574,CU1865,C0209,2023-11-04,3,55323.49,Cash,Juan Day
S07575,CU1520,C0012,2025-01-29,3,20521.98,Credit,Gregory Gaines
S07576,CU0227,C0186,2025-02-08,1,27726.02,Cash,Angel Lane
S07577,CU1064,C0252,2024-02-04,3,75844.97,Installment,Jennifer Hanson
S07578,CU1660,C0455,2024-02-08,1,66452.83,Cash,Michael Chen
S07579,CU0259,C0380,2025-06-17,1,57680.44,Cash,Adrian Dunn
S07580,CU0916,C0030,2025-10-25,2,47779.6,Installment,Michael Woods
S07581,CU1662,C0254,2023-12-25,1,77464.98,Cash,Lisa Marshall
S07582,CU0998,C0252,2024-11-10,3,89152.38,Credit,Brian Baker
S07583,CU1000,C0288,2022-11-11,1,98429.42,Credit,Aaron Mitchell
S07584,CU0171,C0113,2025-01-03,2,15006.24,Installment,Donna Daniel
S07585,CU0951,C0297,2023-05-13,3,79739.3,Cash,Katelyn Young
S07586,CU1985,C0088,2024-02-11,1,59892.26,Credit,Kevin Lopez
S07587,CU1700,C0011,2023-02-11,2,26998.35,Cash,Ann Salas
S07588,CU0901,C0077,2024-11-29,3,53189.0,Cash,Pamela Finley
S07589,CU0823,C0485,2025-09-28,3,61323.84,Cash,Mr. Martin Andrews DVM
S07590,CU1017,C0051,2024-08-07,1,46679.35,Installment,Lindsey Phillips
S07591,CU0005,C0310,2025-09-25,1,22635.19,Credit,Anthony Coleman
S07592,CU0898,C0350,2023-08-11,3,93753.69,Credit,Kayla Walter
S07593,CU0327,C0148,2025-04-04,2,93928.58,Installment,Alexandra Simon
S07594,CU0761,C0401,2023-03-05,2,43034.15,Cash,Christopher Blanchard
S07595,CU1937,C0283,2023-12-31,3,35694.98,Cash,Donna Campbell
S07596,CU0069,C0322,2023-09-20,3,28118.93,Cash,Misty Mueller
S07597,CU1352,C0223,2025-07-05,3,91864.22,Installment,Michael Saunders
S07598,CU0370,C0408,2025-09-02,3,82899.74,Credit,Mr. Micheal Elliott DVM
S07599,CU1084,C0052,2023-06-15,2,87018.33,Cash,Evelyn Johnson
S07600,CU1494,C0105,2022-12-17,2,67874.11,Cash,Patricia Johnson
S07601,CU0132,C0461,2025-04-01,2,34086.6,Installment,Cynthia Collins
S07602,CU0940,C0324,2024-01-25,1,88928.45,Installment,Jay Lindsey
S07603,CU0790,C0300,2022-11-03,3,50682.5,Cash,Regina Willis
S07604,CU1220,C0225,2025-08-25,3,68968.08,Installment,Kevin Waller
S07605,CU1961,C0310,2025-01-12,3,18695.98,Cash,Christina Alvarez
S07606,CU0264,C0220,2025-03-15,3,47886.62,Cash,Deborah Martinez
S07607,CU1464,C0009,2022-11-13,1,79695.69,Installment,Margaret Brooks
S07608,CU1450,C0297,2025-04-26,2,22094.57,Installment,Susan Gibson
S07609,CU0298,C0406,2023-07-08,2,29847.03,Installment,Jonathan Davis
S07610,CU0810,C0379,2024-11-05,1,62021.84,Credit,Lynn Brennan
S07611,CU1523,C0462,2024-10-06,1,36669.41,Installment,Christian Wright
S07612,CU1983,C0283,2024-05-10,3,83932.28,Credit,Daniel Collins
S07613,CU0586,C0415,2023-12-18,1,57641.35,Cash,Rebecca Powers
S07614,CU0138,C0033,2022-11-03,2,27837.44,Installment,Connor Chan
S07615,CU1104,C0310,2022-11-24,1,89624.48,Cash,Angela Rivas
S07616,CU0455,C0485,2025-09-02,1,84104.26,Installment,Danielle Fox
S07617,CU0008,C0303,2023-06-05,1,21314.68,Installment,Shannon Lewis
S07618,CU0379,C0445,2025-08-12,2,61903.66,Cash,Greg Mendoza
S07619,CU0008,C0388,2024-02-04,1,83765.18,Credit,Kevin Decker
S07620,CU0632,C0189,2024-06-02,2,77701.91,Installment,Misty Drake
S07621,CU1933,C0491,2023-10-08,1,40875.81,Credit,Brenda Smith
S07622,CU1548,C0407,2024-12-22,1,86813.06,Installment,Emily Cooper
S07623,CU0921,C0341,2023-10-30,1,96244.92,Cash,David Mccoy
S07624,CU0420,C0003,2024-01-12,2,33188.7,Cash,Shawn Weiss
S07625,CU1632,C0325,2023-10-22,2,69226.28,Installment,Scott Castro
S07626,CU0515,C0077,2023-12-27,3,87362.51,Cash,Brian Olson
S07627,CU1434,C0430,2023-12-19,3,90262.22,Credit,Patrick Juarez
S07628,CU1727,C0024,2025-09-12,1,90265.59,Credit,Nicholas Medina
S07629,CU1554,C0034,2025-10-16,2,44829.09,Credit,Kathleen Mcdonald
S07630,CU0341,C0364,2022-12-13,1,19518.96,Credit,Daniel Green
S07631,CU1000,C0174,2025-06-10,2,38695.16,Credit,Tara Ross
S07632,CU0575,C0459,2023-09-06,2,16492.01,Credit,Barbara Ramirez
S07633,CU1007,C0407,2024-03-12,3,73877.62,Credit,John Taylor
S07634,CU0894,C0247,2025-07-03,2,98790.58,Cash,Kevin Benjamin
S07635,CU1756,C0213,2022-11-02,2,96094.36,Cash,Tyler Duran
S07636,CU0608,C0352,2023-03-03,1,41672.12,Installment,Benjamin Gomez
S07637,CU0990,C0125,2024-04-20,2,67108.27,Cash,Leslie Smith
S07638,CU0964,C0468,2024-08-11,1,60628.05,Installment,Andrew Riley
S07639,CU0311,C0264,2023-12-28,2,68922.74,Cash,William Mcpherson
S07640,CU0585,C0360,2024-10-14,1,64047.49,Installment,Angela James
S07641,CU0988,C0447,2023-05-19,2,28728.27,Cash,Karen Garner
S07642,CU1806,C0176,2025-08-10,3,93478.35,Cash,Brandon Soto
S07643,CU0805,C0327,2025-06-04,3,60248.8,Credit,Andrea Gray
S07644,CU0444,C0107,2023-08-07,2,71161.49,Cash,Thomas Blackburn
S07645,CU0792,C0118,2023-02-10,1,58662.81,Cash,Wendy Oneill
S07646,CU1255,C0471,2024-06-10,2,64280.44,Installment,Thomas Phelps
S07647,CU0425,C0126,2024-10-09,2,20906.68,Credit,Alexander Craig
S07648,CU1492,C0253,2023-01-22,3,77222.52,Cash,Carol Landry
S07649,CU0225,C0019,2023-04-29,3,19723.91,Credit,Daniel Goodman
S07650,CU0182,C0178,2023-06-17,1,63653.0,Credit,Julie Miller
S07651,CU0229,C0445,2024-03-29,1,99363.67,Installment,Andrew Johnson
S07652,CU0915,C0415,2025-06-05,2,43200.05,Credit,Nicole Cochran
S07653,CU0120,C0403,2025-06-28,2,20353.88,Cash,Erica Reid DDS
S07654,CU0457,C0054,2025-06-27,1,87105.18,Cash,James Griffin
S07655,CU0051,C0378,2022-11-30,3,68157.48,Credit,Ariana Diaz
S07656,CU1912,C0255,2025-02-22,1,50469.52,Installment,Leslie Stewart
S07657,CU0468,C0431,2025-06-02,2,72591.68,Installment,Lisa Richardson
S07658,CU1211,C0419,2023-11-06,2,99701.17,Installment,Richard Young
S07659,CU1831,C0109,2023-01-09,1,46126.86,Installment,Cameron Kemp
S07660,CU0534,C0405,2023-05-24,2,84979.52,Installment,Anne Leon
S07661,CU0773,C0215,2023-04-08,3,81274.79,Cash,Kylie Chandler
S07662,CU1061,C0296,2023-05-30,3,37256.2,Installment,Erin Perry
S07663,CU1237,C0222,2025-09-11,1,90101.89,Installment,Monica Tate
S07664,CU0585,C0129,2023-11-09,3,88231.54,Installment,Christina Pennington
S07665,CU1664,C0341,2023-11-17,2,78088.02,Credit,Sean Reynolds
S07666,CU0191,C0211,2025-06-21,2,66727.9,Credit,Emily Evans
S07667,CU0187,C0483,2025-01-09,3,51972.98,Cash,John Long
S07668,CU1896,C0358,2025-06-03,2,92948.28,Cash,Henry Poole
S07669,CU1402,C0451,2024-07-31,1,37327.83,Cash,Jennifer Larson
S07670,CU1060,C0423,2025-04-05,1,58867.39,Installment,Michael Rice
S07671,CU1183,C0067,2023-04-23,3,89130.63,Cash,Caleb Jimenez
S07672,CU1580,C0265,2025-07-24,3,26551.57,Credit,Jason Carter
S07673,CU1448,C0122,2023-11-07,3,52806.74,Installment,Krystal Brown
S07674,CU0090,C0085,2023-03-08,3,85999.46,Cash,Justin Elliott
S07675,CU1140,C0203,2023-04-23,2,59037.82,Credit,Katherine Hartman
S07676,CU1447,C0392,2025-09-02,3,81628.47,Cash,Corey Pitts
S07677,CU0126,C0010,2023-10-11,2,91800.21,Installment,Gloria Williams
S07678,CU0928,C0315,2024-07-02,3,50000.11,Installment,Cody Hammond
S07679,CU0064,C0429,2022-11-25,3,77619.11,Cash,Mrs. Casey Cowan
S07680,CU0930,C0291,2024-12-26,1,37365.56,Cash,Erik Bush PhD
S07681,CU0820,C0073,2023-10-12,3,76405.23,Installment,Richard Brady
S07682,CU0118,C0410,2024-07-16,1,35695.42,Cash,Jennifer Shannon
S07683,CU1202,C0426,2023-08-17,2,24798.2,Installment,Amanda Harrison
S07684,CU1729,C0460,2023-05-25,3,75432.89,Installment,Rachel Frazier
S07685,CU1490,C0352,2025-02-06,3,97882.21,Installment,Loretta Franklin
S07686,CU1196,C0491,2025-03-01,3,41084.14,Cash,Jeffrey Singh
S07687,CU0779,C0346,2025-01-20,2,21774.96,Cash,Jonathan Buchanan
S07688,CU1561,C0394,2024-07-16,2,43093.28,Installment,Theodore Martinez
S07689,CU1837,C0334,2023-04-09,1,86618.58,Cash,Ryan Barber
S07690,CU1172,C0352,2023-05-17,2,50333.22,Credit,Caroline Schneider
S07691,CU1751,C0292,2024-06-07,2,34668.37,Cash,Crystal Wilson
S07692,CU0309,C0182,2025-10-23,3,23887.93,Credit,Joseph Wilson
S07693,CU1153,C0203,2025-06-05,2,42522.04,Credit,Lee Powell
S07694,CU0405,C0430,2024-09-11,3,23988.77,Cash,Patrick Barber
S07695,CU1001,C0255,2023-03-01,3,78509.72,Cash,Brenda Ortiz
S07696,CU1119,C0471,2025-10-05,3,45114.95,Credit,Raymond Cain
S07697,CU0915,C0410,2024-05-06,2,74788.45,Credit,Kendra Pennington
S07698,CU1148,C0290,2024-12-17,2,95976.63,Credit,Cheryl Holland
S07699,CU0039,C0066,2024-03-20,3,47413.71,Installment,Shannon Huang
S07700,CU0362,C0029,2022-12-28,1,24392.57,Installment,Sarah Boone
S07701,CU1353,C0119,2025-10-18,3,39597.4,Credit,David Welch
S07702,CU0984,C0248,2023-11-10,1,81003.35,Credit,Rebecca Turner
S07703,CU1725,C0091,2023-10-07,2,94059.55,Credit,Samantha Gonzales
S07704,CU1374,C0162,2024-03-21,3,75044.74,Cash,Natasha Moore
S07705,CU0146,C0216,2023-12-29,3,75201.62,Cash,Alicia Pacheco
S07706,CU1070,C0097,2025-04-05,2,51468.75,Credit,Kimberly Fox
S07707,CU0302,C0233,2024-10-15,1,15342.08,Installment,Kimberly Robbins
S07708,CU0474,C0255,2025-05-14,2,33788.92,Credit,Jennifer Hall
S07709,CU0759,C0010,2023-09-07,3,17402.84,Installment,Mary Butler
S07710,CU0341,C0178,2025-05-10,1,91166.39,Cash,Randall Fowler
S07711,CU1230,C0444,2023-09-17,3,49303.33,Installment,Adam Clark
S07712,CU0710,C0058,2023-04-02,3,49826.36,Credit,Steven Turner
S07713,CU1612,C0402,2024-03-23,1,40405.2,Credit,William Ramirez
S07714,CU1348,C0075,2024-01-30,3,45501.19,Installment,Eric Nguyen
S07715,CU1386,C0424,2023-05-05,2,56964.05,Installment,Heather Anderson
S07716,CU0860,C0157,2025-01-25,3,51007.82,Cash,Henry Gonzales
S07717,CU0428,C0281,2023-09-26,3,93013.89,Installment,Tammy Hunt DDS
S07718,CU1407,C0342,2025-01-20,3,95623.34,Cash,Martha Jones
S07719,CU1517,C0490,2024-10-02,3,27504.78,Credit,Susan Lane
S07720,CU0705,C0450,2025-10-17,3,60490.77,Cash,Tammy Spencer
S07721,CU1114,C0236,2023-10-12,1,36163.83,Cash,Leslie Jones
S07722,CU1749,C0262,2024-02-07,1,56474.44,Cash,Ian Keith
S07723,CU1844,C0428,2025-06-03,1,59992.55,Installment,Jeremy Long Jr.
S07724,CU0095,C0317,2024-08-18,3,29615.7,Cash,Jerry Graham
S07725,CU1058,C0345,2023-07-20,1,63462.0,Cash,Tanner Hudson
S07726,CU0991,C0195,2024-05-26,1,31924.62,Credit,Douglas Bailey
S07727,CU0293,C0138,2025-04-10,3,94289.52,Credit,Vincent Woods
S07728,CU0141,C0272,2024-04-09,2,95766.54,Credit,Kendra Parrish
S07729,CU0130,C0328,2023-03-19,2,22257.77,Credit,Michael Nichols
S07730,CU1771,C0179,2023-04-03,1,15090.05,Credit,Christine Smith
